review_id,product_category,product_name,review_text,rating,review_date,verified_purchase,helpful_votes,clean_tokens,vader_compound,vader_pos,vader_neu,vader_neg,sentiment_label,dominant_emotion
REV00762,Fashion,Backpack,This is exactly what I needed. Battery life lasts way longer than advertised. 👍,4,2025-05-17,False,0,exactly needed battery life last way longer advertised,0.0,0.0,1.0,0.0,Neutral,None Detected
REV01455,Books & Media,Biography,"It works as described, no complaints, no excitement. Shipping took the standard amount of time. 🙂",3,2024-03-04,False,1,work described complaint excitement shipping took standard amount time,0.4981,0.292,0.596,0.112,Positive,Anticipation
REV00885,Sports & Outdoors,Cycling Helmet,Highly recommend this to everyone. It's comfortable and fits perfectly. 🔥,4,2024-08-31,True,1,highly recommend everyone comfortable fit perfectly,0.8357,0.523,0.355,0.122,Positive,Trust
REV01206,Beauty & Personal Care,Moisturizer Cream,This is exactly what I needed. It's comfortable and fits perfectly. 😊,5,2025-01-21,True,0,exactly needed comfortable fit perfectly,0.926,0.529,0.471,0.0,Positive,None Detected
REV01360,Sports & Outdoors,Water Bottle,Couldn't be happier with this purchase. The packaging was neat and nothing was damaged. 🔥,5,2024-08-15,True,0,couldnt happier purchase packaging neat nothing damaged,0.567,0.351,0.518,0.131,Positive,None Detected
REV01019,Sports & Outdoors,Yoga Mat,I regret buying this. I found scratches on it right out of the packaging. 😢,2,2025-03-10,False,0,regret buying found scratch right packaging,-0.7096,0.0,0.704,0.296,Negative,Sadness
REV01682,Electronics,Power Bank,I'M SO IMPRESSED WITH THE QUALITY. THE COLOR AND FINISH LOOK GREAT IN PERSON. 🔥 ALTHOUGH THE PRICE IS A BIT HIGH FOR WHAT YOU GET.,5,2025-06-05,True,0,impressed quality color finish look great person although price bit high get,0.8516,0.276,0.655,0.068,Positive,None Detected
REV00075,Fashion,Backpack,This was a complete waste of time. It stopped working after just one week. 😡,1,2024-01-30,True,0,complete waste time stopped working one week,-0.5719,0.0,0.749,0.251,Negative,Disgust
REV00809,Home & Kitchen,Blender,Best purchase I've made this year. The packaging was neat and nothing was damaged. 👍 but the delivery experience could definitely be better.,5,2024-09-23,False,3,best purchase ive made year packaging neat nothing damaged delivery experience could definitely better,0.9136,0.419,0.581,0.0,Positive,Anticipation
REV00415,Fashion,Denim Jacket,Highly recommend this to everyone. It's comfortable and fits perfectly. 👍,5,2024-03-10,True,1,highly recommend everyone comfortable fit perfectly,0.8832,0.534,0.466,0.0,Positive,Trust
REV01231,Home & Kitchen,Blender,Works like a charm. The packaging was neat and nothing was damaged. 😊,5,2024-02-22,True,6,work like charm packaging neat nothing damaged,0.8786,0.502,0.406,0.092,Positive,None Detected
REV00641,Sports & Outdoors,Resistance Bands,Couldn't be happier with this purchase. The build quality feels premium and sturdy. 🔥,4,2024-01-27,True,3,couldnt happier purchase build quality feel premium sturdy,-0.6341,0.0,0.699,0.301,Negative,None Detected
REV00234,Sports & Outdoors,Dumbbell Set,A decent option if you're on a budget. The design is simple but functional. 🤷,3,2024-01-03,True,6,decent option youre budget design simple functional,0.0,0.0,1.0,0.0,Neutral,Trust
REV00021,Sports & Outdoors,Dumbbell Set,Really disappointed with this purchase. I found scratches on it right out of the packaging. 😡,2,2024-09-09,True,2,really disappointed purchase found scratch right packaging,-0.5256,0.0,0.825,0.175,Negative,Anger
REV01713,Fashion,Leather Wallet,Fantastic value for the price. The build quality feels premium and sturdy. ✨,5,2024-06-05,False,2,fantastic value price build quality feel premium sturdy,0.8074,0.454,0.546,0.0,Positive,None Detected
REV00030,Electronics,Power Bank,Would not recommend this to anyone. It stopped working after just one week. 💔,1,2024-10-12,False,1,would not recommend anyone stopped working one week,-0.2287,0.188,0.493,0.319,Negative,Trust
REV00804,Electronics,Laptop Stand,One of the worst products I've bought online. It arrived late and the box was damaged. 💔,1,2025-11-14,True,4,one worst product ive bought online arrived late box damaged,-0.7096,0.148,0.495,0.357,Negative,Sadness
REV00883,Electronics,Power Bank,One of the worst products I've bought online. It doesn't match the pictures shown online at all. 😡,2,2024-12-22,False,1,one worst product ive bought online doesnt match picture shown online,-0.6249,0.0,0.814,0.186,Negative,None Detected
REV01634,Home & Kitchen,Vacuum Cleaner,This is exactly what I needed. Setup was simple and took less than five minutes. ✨,4,2024-08-25,True,2,exactly needed setup simple took less five minute,0.3182,0.133,0.867,0.0,Positive,None Detected
REV01614,Sports & Outdoors,Resistance Bands,"Does the job but nothing extraordinary. It does what it says, just don't expect much extra. 🤷",3,2025-05-08,True,1,job nothing extraordinary say dont expect much extra,0.0,0.0,1.0,0.0,Neutral,Anticipation
REV01055,Electronics,Smartwatch,"Middle of the road experience. Packaging was standard, nothing memorable.",3,2025-12-13,True,12,middle road experience packaging standard nothing memorable,0.0,0.0,1.0,0.0,Neutral,Joy
REV00291,Books & Media,Cookbook,works like a charm. the color and finish look great in person. 😊,4,2025-07-14,True,11,work like charm color finish look great person,0.936,0.56,0.44,0.0,Positive,None Detected
REV00915,Beauty & Personal Care,Moisturizer Cream,Couldn't be happier with this purchase. The packaging was neat and nothing was damaged.,5,2024-11-26,True,1,couldnt happier purchase packaging neat nothing damaged,0.3879,0.282,0.573,0.145,Positive,None Detected
REV01277,Fashion,Backpack,"Couldn't be happier with this purchase. Delivery was super fast, arrived a day early. 😊",5,2024-02-28,True,8,couldnt happier purchase delivery super fast arrived day early,0.7978,0.358,0.542,0.1,Positive,None Detected
REV01094,Books & Media,Kids Story Set,I'm so impressed with the quality. It looks even better than the pictures online. 👍,5,2025-04-19,True,4,impressed quality look even better picture online,0.7425,0.31,0.69,0.0,Positive,None Detected
REV01112,Books & Media,Kids Story Set,Would not recommend this to anyone. It doesn't match the pictures shown online at all. 👎,2,2024-03-03,True,0,would not recommend anyone doesnt match picture shown online,-0.2755,0.0,0.883,0.117,Negative,Trust
REV00115,Fashion,Denim Jacket,Exceeded my expectations. Setup was simple and took less than five minutes. 😊,5,2025-09-24,True,2,exceeded expectation setup simple took less five minute,0.7184,0.286,0.714,0.0,Positive,Anticipation
REV01573,Home & Kitchen,Bedsheet Set,"A decent option if you're on a budget. It does what it says, just don't expect much extra. 🤷",3,2025-07-09,True,1,decent option youre budget say dont expect much extra,0.0,0.0,1.0,0.0,Neutral,Trust
REV00466,Sports & Outdoors,Yoga Mat,Extremely poor quality. It arrived late and the box was damaged. 👎,2,2025-11-07,True,5,extremely poor quality arrived late box damaged,-0.7425,0.0,0.636,0.364,Negative,Sadness
REV00890,Electronics,Laptop Stand,"it's fine, meets basic expectations. some features could be improved in future versions.",3,2024-02-15,True,5,fine meet basic expectation feature could improved future version,0.5994,0.308,0.692,0.0,Positive,Anticipation
REV00168,Sports & Outdoors,Yoga Mat,Really disappointed with this purchase. The instructions were confusing and unclear. 😢,1,2024-10-20,True,0,really disappointed purchase instruction confusing unclear,-0.8553,0.0,0.464,0.536,Negative,Anger
REV00408,Books & Media,Self-Help Book,Highly recommend this to everyone. My family loves it just as much as I do. 🔥 but the delivery experience could definitely be better.,5,2025-09-29,True,2,highly recommend everyone family love much delivery experience could definitely better,0.8734,0.36,0.587,0.053,Positive,Trust
REV01641,Sports & Outdoors,Camping Tent,COULDN'T BE HAPPIER WITH THIS PURCHASE. MY FAMILY LOVES IT JUST AS MUCH AS I DO. 👍,4,2024-07-18,True,0,couldnt happier purchase family love much,0.2766,0.187,0.674,0.14,Positive,None Detected
REV00321,Books & Media,Kids Story Set,Very frustrating experience overall. It stopped working after just one week. 😡,1,2024-10-16,True,1,frustrating experience overall stopped working one week,-0.624,0.0,0.684,0.316,Negative,None Detected
REV01777,Fashion,Sunglasses,COULDN'T BE HAPPIER WITH THIS PURCHASE. IT'S COMFORTABLE AND FITS PERFECTLY. 🔥,4,2025-03-19,True,2,couldnt happier purchase comfortable fit perfectly,0.6425,0.395,0.353,0.252,Positive,None Detected
REV00898,Fashion,Sunglasses,Would not recommend this to anyone. The instructions were confusing and unclear.,1,2025-06-01,False,0,would not recommend anyone instruction confusing unclear,-0.6136,0.0,0.6,0.4,Negative,Trust
REV01610,Sports & Outdoors,Dumbbell Set,Couldn't be happier with this purchase. The color and finish look great in person. 😊 but I wish it came in more color options.,5,2024-08-20,True,3,couldnt happier purchase color finish look great person wish came color option,0.8027,0.289,0.657,0.054,Positive,None Detected
REV00705,Books & Media,Biography,Highly recommend this to everyone. The color and finish look great in person. 👍,4,2025-05-24,True,6,highly recommend everyone color finish look great person,0.7841,0.347,0.653,0.0,Positive,Trust
REV00921,Home & Kitchen,Air Fryer,"exceeded my expectations. delivery was super fast, arrived a day early. ✨",4,2025-08-25,True,1,exceeded expectation delivery super fast arrived day early,0.7351,0.383,0.617,0.0,Positive,Anticipation
REV00567,Books & Media,Kids Story Set,One of the worst products I've bought online. It doesn't match the pictures shown online at all. 💔,1,2025-05-21,True,0,one worst product ive bought online doesnt match picture shown online,-0.4588,0.153,0.584,0.263,Negative,None Detected
REV01556,Home & Kitchen,Non-Stick Pan Set,I'm so impressed with the quality. The color and finish look great in person.,5,2024-02-01,False,0,impressed quality color finish look great person,0.8173,0.384,0.616,0.0,Positive,None Detected
REV00599,Electronics,Laptop Stand,Exceeded my expectations. Customer service was quick to respond when I had a question. but the delivery experience could definitely be better.,5,2024-04-11,True,10,exceeded expectation customer service quick respond question delivery experience could definitely better,0.8126,0.27,0.73,0.0,Positive,Anticipation
REV00258,Fashion,Backpack,Not worth the money at all. There was a strange smell straight out of the box. 😢,1,2025-05-19,False,0,not worth money strange smell straight box,-0.567,0.085,0.623,0.292,Negative,Anger
REV00256,Sports & Outdoors,Cycling Helmet,Couldn't be happier with this purchase. The build quality feels premium and sturdy. 👍,4,2024-05-24,True,1,couldnt happier purchase build quality feel premium sturdy,-0.4168,0.0,0.835,0.165,Negative,None Detected
REV00728,Sports & Outdoors,Water Bottle,I regret buying this. The instructions were confusing and unclear. 👎,1,2025-06-28,True,8,regret buying instruction confusing unclear,-0.6908,0.0,0.573,0.427,Negative,Sadness
REV00706,Home & Kitchen,Bedsheet Set,"It's exactly what was advertised, nothing more. I might consider other brands next time. 🙂",3,2024-06-23,True,0,exactly advertised nothing might consider brand next time,0.4033,0.145,0.855,0.0,Positive,Anticipation
REV00988,Books & Media,Cookbook,Average quality for the price. It's a bit bulkier than I expected. 🤷,3,2025-05-18,True,8,average quality price bit bulkier expected,0.0,0.0,1.0,0.0,Neutral,Anticipation
REV00498,Electronics,Power Bank,Works like a charm. The build quality feels premium and sturdy. 🔥,4,2025-07-25,True,0,work like charm build quality feel premium sturdy,0.4215,0.313,0.542,0.145,Positive,None Detected
REV00899,Sports & Outdoors,Cycling Helmet,I'm so impressed with the quality. Customer service was quick to respond when I had a question. 🔥 although the price is a bit high for what you get.,5,2024-02-04,False,0,impressed quality customer service quick respond question although price bit high get,0.2484,0.103,0.823,0.073,Positive,None Detected
REV00131,Electronics,Smartwatch,Couldn't be happier with this purchase. My family loves it just as much as I do. 😊 but the delivery experience could definitely be better.,4,2025-11-26,True,13,couldnt happier purchase family love much delivery experience could definitely better,0.8971,0.356,0.595,0.049,Positive,Joy
REV00101,Home & Kitchen,Non-Stick Pan Set,"Works like a charm. Delivery was super fast, arrived a day early. ❤️",5,2025-02-08,False,0,work like charm delivery super fast arrived day early,0.8442,0.453,0.547,0.0,Positive,None Detected
REV00172,Electronics,Wireless Earbuds,middle of the road experience. some features could be improved in future versions. 🤷,3,2024-08-10,True,1,middle road experience feature could improved future version,0.4767,0.181,0.819,0.0,Positive,None Detected
REV00492,Electronics,Power Bank,This broke within a few days of use. It arrived late and the box was damaged. 😡,2,2024-11-29,True,0,broke within day use arrived late box damaged,-0.6908,0.0,0.737,0.263,Negative,Sadness
REV01733,Home & Kitchen,Bedsheet Set,Average quality for the price. Shipping took the standard amount of time. 🤷,3,2024-01-05,True,3,average quality price shipping took standard amount time,0.0,0.0,1.0,0.0,Neutral,Anticipation
